日期,時間,開盤價,最高價,最低價,收盤價,SMA8,SMA17,SMA34,SMA68,成交量,MA40,MA80,DIF18-32,MACD12,OSC,"K(90,3)","D(90,3)"
11/28/2022,12:09:00,8.73,8.73,8.72,8.72,8.73,8.72,8.72,8.72,141,37,81,0,0,0,56.33%,58.99%
11/28/2022,12:10:00,8.72,8.72,8.72,8.72,8.73,8.72,8.72,8.72,33,38,78,0,0,0,50.88%,56.29%
11/28/2022,12:11:00,8.72,8.72,8.72,8.72,8.73,8.72,8.72,8.72,37,39,76,0,0,0,47.26%,53.28%
11/28/2022,12:12:00,8.72,8.73,8.72,8.72,8.72,8.72,8.72,8.72,59,40,75,0,0,0,44.84%,50.46%
11/28/2022,12:13:00,8.73,8.73,8.72,8.72,8.72,8.72,8.72,8.72,33,41,75,0,0,0,43.23%,48.05%
11/28/2022,12:14:00,8.72,8.73,8.72,8.72,8.72,8.72,8.72,8.72,15,41,75,0,0,0,42.15%,46.08%
11/28/2022,12:15:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,19,39,73,0,0,0,41.43%,44.53%
11/28/2022,12:16:00,8.73,8.73,8.73,8.73,8.72,8.72,8.72,8.72,4,38,72,0,0,0,47.62%,45.56%
11/28/2022,12:17:00,8.72,8.73,8.72,8.73,8.72,8.72,8.72,8.72,58,39,62,0,0,0,51.75%,47.62%
11/28/2022,12:18:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,20,38,54,0,0,0,47.83%,47.69%
11/28/2022,12:19:00,8.72,8.73,8.72,8.72,8.72,8.72,8.72,8.72,19,39,54,0,0,0,45.22%,46.87%
11/28/2022,12:20:00,8.72,8.73,8.72,8.73,8.72,8.72,8.72,8.72,41,39,53,0,0,0,50.15%,47.96%
11/28/2022,12:21:00,8.73,8.73,8.73,8.73,8.73,8.72,8.72,8.72,9,39,52,0,0,0,53.43%,49.79%
11/28/2022,12:22:00,8.72,8.73,8.72,8.73,8.73,8.72,8.72,8.72,60,40,50,0,0,0,55.62%,51.73%
11/28/2022,12:23:00,8.73,8.73,8.73,8.73,8.73,8.72,8.72,8.72,253,47,53,0,0,0,57.08%,53.51%
11/28/2022,12:24:00,8.72,8.73,8.72,8.73,8.73,8.72,8.72,8.72,13,46,52,0,0,0,58.05%,55.03%
11/28/2022,12:25:00,8.73,8.73,8.73,8.73,8.73,8.72,8.72,8.72,7,39,50,0,0,0,58.70%,56.25%
11/28/2022,12:26:00,8.73,8.73,8.73,8.73,8.73,8.73,8.72,8.72,4,39,49,0,0,0,59.14%,57.21%
11/28/2022,12:27:00,8.73,8.73,8.72,8.72,8.73,8.73,8.72,8.72,31,39,49,0,0,0,52.76%,55.73%
11/28/2022,12:28:00,8.72,8.72,8.72,8.72,8.73,8.73,8.72,8.72,8,39,49,0,0,0,48.50%,53.32%
11/28/2022,12:29:00,8.72,8.72,8.72,8.72,8.73,8.73,8.72,8.72,7,40,49,0,0,0,45.67%,50.77%
11/28/2022,12:30:00,8.73,8.73,8.72,8.72,8.73,8.73,8.72,8.72,36,39,50,0,0,0,43.78%,48.44%
11/28/2022,12:31:00,8.72,8.73,8.72,8.73,8.73,8.73,8.72,8.72,9,39,49,0,0,0,54.19%,50.36%
11/28/2022,12:32:00,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.72,42,40,48,0,0,0,61.12%,53.95%
11/28/2022,12:33:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.72,347,49,52,0,0,0,65.75%,57.88%
11/28/2022,12:34:00,8.73,8.73,8.72,8.73,8.73,8.73,8.73,8.72,196,53,54,0,0,0,68.83%,61.53%
11/28/2022,12:35:00,8.73,8.73,8.72,8.72,8.73,8.73,8.73,8.72,44,54,55,0,0,0,62.56%,61.87%
11/28/2022,12:36:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.72,90,57,56,0,0,0,66.70%,63.48%
11/28/2022,12:37:00,8.72,8.73,8.72,8.72,8.73,8.73,8.73,8.72,48,55,52,0,0,0,61.14%,62.70%
11/28/2022,12:38:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.72,5,55,52,0,0,0,65.76%,63.72%
11/28/2022,12:39:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.72,63,51,48,0,0,0,68.84%,65.43%
11/28/2022,12:40:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.72,2,51,48,0,0,0,70.89%,67.25%
11/28/2022,12:41:00,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.72,14,51,47,0,0,0,72.26%,68.92%
11/28/2022,12:42:00,8.73,8.73,8.72,8.72,8.73,8.73,8.73,8.72,6,50,46,0,0,0,64.84%,67.56%
11/28/2022,12:43:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.72,20,47,43,0,0,0,68.23%,67.78%
11/28/2022,12:44:00,8.73,8.73,8.72,8.72,8.73,8.73,8.73,8.72,28,47,43,0,0,0,62.15%,65.91%
11/28/2022,12:45:00,8.73,8.73,8.72,8.72,8.73,8.73,8.73,8.72,39,47,43,0,0,0,63.66%,65.16%
11/28/2022,12:46:00,8.72,8.73,8.72,8.72,8.73,8.73,8.73,8.72,162,51,45,0,0,0,64.66%,64.99%
11/28/2022,12:47:00,8.72,8.73,8.72,8.72,8.72,8.73,8.73,8.72,7,51,43,0,0,0,65.33%,65.10%
11/28/2022,12:48:00,8.73,8.73,8.73,8.73,8.72,8.73,8.73,8.72,8,51,43,0,0,0,76.89%,69.03%
11/28/2022,12:49:00,8.72,8.73,8.72,8.73,8.72,8.73,8.73,8.72,16,48,43,0,0,0,84.59%,74.22%
11/28/2022,12:50:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.72,17,47,43,0,0,0,89.73%,79.39%
11/28/2022,12:51:00,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.72,9,47,43,0,0,0,93.15%,83.98%
11/28/2022,12:52:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.72,41,46,43,0,0,0,95.43%,87.79%
11/28/2022,12:53:00,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.72,20,46,43,0,0,0,96.96%,90.85%
11/28/2022,12:54:00,8.72,8.72,8.72,8.72,8.73,8.73,8.73,8.72,3,46,43,0,0,0,86.86%,89.52%
11/28/2022,12:55:00,8.73,8.73,8.72,8.72,8.73,8.73,8.73,8.72,54,46,43,0,0,0,80.13%,86.39%
11/28/2022,12:56:00,8.73,8.73,8.72,8.72,8.73,8.73,8.73,8.72,24,47,42,0,0,0,75.64%,82.81%
11/28/2022,12:57:00,8.73,8.73,8.72,8.72,8.73,8.72,8.73,8.72,13,46,42,0,0,0,72.65%,79.42%
11/28/2022,12:58:00,8.72,8.73,8.72,8.73,8.73,8.72,8.73,8.72,21,46,42,0,0,0,81.77%,80.20%
11/28/2022,12:59:00,8.73,8.73,8.72,8.72,8.72,8.72,8.73,8.72,11,46,42,0,0,0,76.73%,79.05%
11/28/2022,13:00:00,8.73,8.73,8.72,8.73,8.72,8.72,8.73,8.72,26,45,42,0,0,0,84.49%,80.86%
11/28/2022,13:01:00,8.73,8.73,8.72,8.73,8.72,8.73,8.73,8.72,34,46,42,0,0,0,89.66%,83.79%
11/28/2022,13:02:00,8.73,8.73,8.72,8.72,8.72,8.73,8.73,8.72,19,45,43,0,0,0,82.00%,83.19%
11/28/2022,13:03:00,8.72,8.73,8.72,8.72,8.72,8.73,8.73,8.72,41,40,43,0,0,0,76.89%,81.09%
11/28/2022,13:04:00,8.72,8.72,8.72,8.72,8.72,8.73,8.73,8.73,79,41,43,0,0,0,73.48%,78.55%
11/28/2022,13:05:00,8.72,8.73,8.72,8.72,8.72,8.72,8.73,8.73,33,42,40,0,0,0,71.21%,76.11%
11/28/2022,13:06:00,8.72,8.73,8.72,8.72,8.72,8.72,8.73,8.73,19,42,40,0,0,0,69.69%,73.97%
11/28/2022,13:07:00,8.72,8.73,8.72,8.72,8.72,8.72,8.72,8.72,38,42,41,0,0,0,68.69%,72.21%
11/28/2022,13:08:00,8.72,8.73,8.72,8.73,8.72,8.72,8.72,8.73,58,44,42,0,0,0,79.12%,74.51%
11/28/2022,13:09:00,8.73,8.73,8.72,8.72,8.72,8.72,8.72,8.73,58,45,42,0,0,0,74.97%,74.67%
11/28/2022,13:10:00,8.73,8.73,8.72,8.73,8.72,8.72,8.72,8.73,46,45,42,0,0,0,83.31%,77.55%
11/28/2022,13:11:00,8.73,8.73,8.72,8.73,8.72,8.72,8.73,8.73,324,53,46,0,0,0,88.88%,81.32%
11/28/2022,13:12:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.73,258,59,49,0,0,0,81.47%,81.37%
11/28/2022,13:13:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,27,51,50,0,0,0,76.54%,79.76%
11/28/2022,13:14:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,74,47,50,0,0,0,73.25%,77.59%
11/28/2022,13:15:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,10,47,51,0,0,0,71.05%,75.41%
11/28/2022,13:16:00,8.72,8.72,8.7,8.72,8.72,8.72,8.72,8.72,642,60,58,0,0,0,69.59%,73.47%
11/28/2022,13:17:00,8.72,8.72,8.71,8.72,8.72,8.72,8.72,8.72,16,60,57,0,0,0,68.62%,71.85%
11/28/2022,13:18:00,8.72,8.72,8.71,8.72,8.72,8.72,8.72,8.72,14,60,57,0,0,0,67.97%,70.56%
11/28/2022,13:19:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,14,59,55,0,0,0,67.53%,69.55%
11/28/2022,13:20:00,8.72,8.72,8.71,8.72,8.72,8.72,8.72,8.72,49,60,56,0,0,0,67.24%,68.78%
11/28/2022,13:21:00,8.72,8.72,8.71,8.72,8.72,8.72,8.72,8.72,114,62,57,0,0,0,67.05%,68.20%
11/28/2022,13:22:00,8.72,8.72,8.71,8.72,8.72,8.72,8.72,8.72,19,63,56,0,0,0,66.92%,67.78%
11/28/2022,13:23:00,8.72,8.72,8.71,8.72,8.72,8.72,8.72,8.72,39,63,55,0,0,0,66.84%,67.46%
11/28/2022,13:24:00,8.72,8.72,8.71,8.72,8.72,8.72,8.72,8.72,115,65,56,0,0,0,66.78%,67.24%
11/28/2022,13:25:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,0,64,56,0,0,0,66.74%,67.07%
11/28/2022,13:26:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,0,60,56,0,0,0,66.72%,66.95%
11/28/2022,13:27:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,0,60,56,0,0,0,66.70%,66.87%
11/28/2022,13:28:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,0,60,55,0,0,0,66.69%,66.81%
11/28/2022,13:29:00,8.73,8.73,8.73,8.73,8.72,8.72,8.72,8.72,2222,115,81,0,0,0,77.79%,70.47%
11/29/2022,09:00:00,8.75,8.77,8.74,8.74,8.72,8.72,8.72,8.72,1470,151,99,0,0,0,70.91%,70.62%
11/29/2022,09:01:00,8.74,8.74,8.74,8.74,8.73,8.72,8.72,8.72,422,162,104,0,0,0,66.32%,69.18%
11/29/2022,09:02:00,8.74,8.75,8.74,8.74,8.73,8.72,8.72,8.72,37,162,104,0,0,0,63.26%,67.21%
11/29/2022,09:03:00,8.74,8.76,8.74,8.76,8.73,8.73,8.72,8.73,317,169,107,0,0,0,70.75%,68.39%
11/29/2022,09:04:00,8.76,8.76,8.75,8.75,8.74,8.73,8.73,8.73,186,174,110,0,0,0,70.97%,69.25%
11/29/2022,09:05:00,8.76,8.76,8.73,8.74,8.74,8.73,8.73,8.73,1010,197,122,0,0,0,66.36%,68.29%
11/29/2022,09:06:00,8.74,8.74,8.74,8.74,8.74,8.73,8.73,8.73,37,198,122,0,0,0,63.29%,66.62%
11/29/2022,09:07:00,8.75,8.75,8.74,8.74,8.74,8.73,8.73,8.73,77,199,123,0,0,0,61.24%,64.83%
11/29/2022,09:08:00,8.74,8.75,8.74,8.75,8.75,8.73,8.73,8.73,46,200,123,0,0,0,64.64%,64.76%
11/29/2022,09:09:00,8.74,8.75,8.73,8.74,8.75,8.73,8.73,8.73,490,212,129,0,0,0,62.14%,63.89%
11/29/2022,09:10:00,8.74,8.74,8.74,8.74,8.75,8.74,8.73,8.73,209,217,131,0,0,0,60.47%,62.75%
11/29/2022,09:11:00,8.74,8.75,8.73,8.73,8.74,8.74,8.73,8.73,174,220,133,0,0,0,54.60%,60.03%
11/29/2022,09:12:00,8.73,8.75,8.73,8.74,8.74,8.74,8.73,8.73,404,230,137,0,0,0,55.45%,58.51%
11/29/2022,09:13:00,8.74,8.75,8.74,8.74,8.74,8.74,8.73,8.73,6,229,134,0,0,0,56.01%,57.67%
11/29/2022,09:14:00,8.74,8.74,8.73,8.73,8.74,8.74,8.73,8.73,137,230,136,0,0,0,51.63%,55.66%
11/29/2022,09:15:00,8.74,8.74,8.73,8.73,8.74,8.74,8.73,8.73,12,230,136,0,0,0,48.70%,53.34%
11/29/2022,09:16:00,8.73,8.74,8.73,8.73,8.74,8.74,8.73,8.73,52,231,136,0,0,0,46.76%,51.15%
11/29/2022,09:17:00,8.73,8.73,8.73,8.73,8.73,8.74,8.73,8.73,6,230,136,0,0,0,45.46%,49.25%
11/29/2022,09:18:00,8.74,8.74,8.73,8.73,8.73,8.74,8.73,8.73,18,229,136,0,0,0,44.59%,47.70%
11/29/2022,09:19:00,8.73,8.74,8.73,8.74,8.73,8.74,8.73,8.73,125,230,138,0,0,0,48.77%,48.06%
11/29/2022,09:20:00,8.74,8.74,8.73,8.73,8.73,8.74,8.73,8.73,109,232,139,0,0,0,46.80%,47.64%
11/29/2022,09:21:00,8.73,8.73,8.73,8.73,8.73,8.74,8.73,8.73,282,231,142,0,0,0,45.49%,46.92%
11/29/2022,09:22:00,8.73,8.74,8.73,8.74,8.73,8.74,8.73,8.73,54,226,142,0,0,0,49.37%,47.74%
11/29/2022,09:23:00,8.74,8.75,8.74,8.75,8.74,8.74,8.73,8.73,7,225,138,0,0,0,56.72%,50.73%
11/29/2022,09:24:00,8.75,8.79,8.75,8.79,8.74,8.74,8.74,8.73,2557,287,167,0,0,0,71.15%,57.54%
11/29/2022,09:25:00,8.78,8.79,8.77,8.77,8.75,8.74,8.74,8.73,150,291,169,0,0,0,73.36%,62.81%
11/29/2022,09:26:00,8.77,8.79,8.77,8.78,8.75,8.74,8.74,8.73,257,281,171,0.01,0,0,78.54%,68.05%
11/29/2022,09:27:00,8.78,8.8,8.77,8.79,8.76,8.75,8.74,8.73,870,303,181,0.01,0,0,82.36%,72.82%
11/29/2022,09:28:00,8.79,8.82,8.78,8.81,8.77,8.75,8.74,8.73,1862,349,204,0.01,0,0,85.46%,77.03%
11/29/2022,09:29:00,8.81,8.82,8.8,8.81,8.78,8.75,8.75,8.73,754,367,213,0.01,0.01,0.01,87.53%,80.53%
11/29/2022,09:30:00,8.81,8.82,8.8,8.81,8.79,8.76,8.75,8.74,384,376,218,0.01,0.01,0.01,88.91%,83.32%
11/29/2022,09:31:00,8.81,8.82,8.8,8.81,8.8,8.76,8.75,8.74,239,379,221,0.01,0.01,0.01,89.83%,85.49%
11/29/2022,09:32:00,8.8,8.81,8.8,8.81,8.8,8.77,8.75,8.74,67,380,221,0.01,0.01,0.01,90.44%,87.14%
11/29/2022,09:33:00,8.8,8.81,8.8,8.81,8.8,8.77,8.76,8.74,45,380,222,0.02,0.01,0.01,90.85%,88.38%
11/29/2022,09:34:00,8.8,8.8,8.8,8.8,8.81,8.78,8.76,8.74,65,379,222,0.02,0.01,0,88.34%,88.37%
11/29/2022,09:35:00,8.8,8.81,8.8,8.81,8.81,8.78,8.76,8.74,62,381,222,0.02,0.01,0,89.45%,88.73%
11/29/2022,09:36:00,8.8,8.81,8.8,8.8,8.81,8.79,8.76,8.74,579,395,228,0.02,0.01,0,87.41%,88.29%
11/29/2022,09:37:00,8.8,8.8,8.79,8.8,8.81,8.79,8.76,8.74,31,396,228,0.01,0.01,0,86.05%,87.54%
11/29/2022,09:38:00,8.8,8.8,8.79,8.79,8.8,8.79,8.76,8.74,33,397,228,0.01,0.01,0,82.37%,85.82%
11/29/2022,09:39:00,8.79,8.8,8.79,8.79,8.8,8.8,8.77,8.75,126,344,230,0.01,0.01,0,79.91%,83.85%
11/29/2022,09:40:00,8.79,8.79,8.78,8.79,8.8,8.8,8.77,8.75,85,310,230,0.01,0.01,0,78.27%,81.99%
11/29/2022,09:41:00,8.79,8.8,8.79,8.79,8.8,8.8,8.77,8.75,73,301,231,0.01,0.01,0,77.18%,80.39%
11/29/2022,09:42:00,8.8,8.8,8.78,8.79,8.8,8.8,8.77,8.75,201,305,233,0.01,0.01,0,76.46%,79.08%
11/29/2022,09:43:00,8.79,8.79,8.79,8.79,8.79,8.8,8.77,8.75,38,298,233,0.01,0.01,0,75.97%,78.04%
11/29/2022,09:44:00,8.79,8.79,8.78,8.79,8.79,8.8,8.77,8.75,33,294,234,0.01,0.01,0,75.65%,77.24%
11/29/2022,09:45:00,8.79,8.81,8.79,8.8,8.79,8.8,8.78,8.75,818,289,243,0.01,0.01,0,78.21%,77.57%
11/29/2022,09:46:00,8.8,8.81,8.8,8.8,8.79,8.8,8.78,8.75,32,289,244,0.01,0.01,0,79.92%,78.35%
11/29/2022,09:47:00,8.8,8.81,8.8,8.8,8.79,8.8,8.78,8.75,110,290,245,0.01,0.01,0,81.06%,79.25%
11/29/2022,09:48:00,8.81,8.81,8.8,8.8,8.8,8.8,8.78,8.76,201,294,247,0.01,0.01,0,81.82%,80.11%
11/29/2022,09:49:00,8.8,8.81,8.79,8.81,8.8,8.8,8.78,8.76,120,285,248,0.01,0.01,0,85.10%,81.77%
11/29/2022,09:50:00,8.8,8.81,8.8,8.81,8.8,8.8,8.79,8.76,1205,310,263,0.01,0.01,0,87.29%,83.61%
11/29/2022,09:51:00,8.81,8.81,8.81,8.81,8.8,8.8,8.79,8.76,238,311,266,0.01,0.01,0,88.75%,85.32%
11/29/2022,09:52:00,8.81,8.82,8.8,8.81,8.81,8.8,8.79,8.76,124,304,267,0.01,0.01,0,89.72%,86.79%
11/29/2022,09:53:00,8.81,8.81,8.8,8.81,8.81,8.8,8.79,8.76,55,305,267,0.01,0.01,0,90.37%,87.98%
11/29/2022,09:54:00,8.81,8.81,8.8,8.81,8.81,8.8,8.79,8.76,275,309,270,0.01,0.01,0,90.80%,88.92%
11/29/2022,09:55:00,8.81,8.81,8.8,8.81,8.81,8.8,8.8,8.76,25,309,269,0.01,0.01,0,91.09%,89.64%
11/29/2022,09:56:00,8.81,8.81,8.8,8.8,8.81,8.8,8.8,8.77,711,326,278,0.01,0.01,0,88.50%,89.26%
11/29/2022,09:57:00,8.8,8.81,8.8,8.81,8.81,8.8,8.8,8.77,283,333,281,0.01,0.01,0,89.56%,89.36%
11/29/2022,09:58:00,8.8,8.81,8.8,8.81,8.81,8.8,8.8,8.77,211,337,283,0.01,0.01,0,90.26%,89.66%
11/29/2022,09:59:00,8.79,8.81,8.79,8.8,8.81,8.8,8.8,8.77,556,348,289,0.01,0.01,0,87.95%,89.09%
11/29/2022,10:00:00,8.8,8.8,8.8,8.8,8.81,8.8,8.8,8.77,76,347,290,0.01,0.01,0,86.41%,88.20%
11/29/2022,10:01:00,8.8,8.81,8.8,8.81,8.81,8.81,8.8,8.77,27,341,286,0.01,0.01,0,88.16%,88.19%
11/29/2022,10:02:00,8.8,8.8,8.8,8.8,8.81,8.81,8.8,8.77,8,340,283,0.01,0.01,0,86.55%,87.64%
11/29/2022,10:03:00,8.8,8.81,8.8,8.81,8.81,8.81,8.8,8.77,58,341,283,0.01,0.01,0,88.26%,87.85%
11/29/2022,10:04:00,8.8,8.8,8.8,8.8,8.81,8.81,8.8,8.78,23,278,283,0.01,0.01,0,86.62%,87.44%
11/29/2022,10:05:00,8.8,8.8,8.8,8.8,8.8,8.81,8.8,8.78,32,275,283,0,0.01,0,85.52%,86.80%
11/29/2022,10:06:00,8.8,8.81,8.8,8.8,8.8,8.81,8.8,8.78,253,275,278,0,0.01,0,84.79%,86.13%
11/29/2022,10:07:00,8.8,8.81,8.8,8.8,8.8,8.81,8.8,8.78,88,255,279,0,0.01,0,84.31%,85.52%
11/29/2022,10:08:00,8.8,8.8,8.78,8.78,8.8,8.8,8.8,8.78,493,221,285,0,0.01,0,78.43%,83.16%
11/29/2022,10:09:00,8.8,8.81,8.79,8.8,8.8,8.8,8.8,8.78,55,203,285,0,0.01,0,80.06%,82.13%
11/29/2022,10:10:00,8.8,8.81,8.8,8.81,8.8,8.8,8.8,8.78,30,195,285,0,0.01,0,83.93%,82.73%
11/29/2022,10:11:00,8.81,8.81,8.8,8.8,8.8,8.8,8.8,8.78,44,190,284,0,0,0,83.73%,83.06%
11/29/2022,10:12:00,8.81,8.81,8.8,8.8,8.8,8.8,8.8,8.78,40,189,285,0,0,0,83.60%,83.24%
11/29/2022,10:13:00,8.8,8.81,8.79,8.8,8.8,8.8,8.8,8.78,143,192,286,0,0,0,83.51%,83.33%
11/29/2022,10:14:00,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.78,45,191,285,0,0,0,83.45%,83.37%
11/29/2022,10:15:00,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.79,25,190,285,0,0,0,83.41%,83.38%
11/29/2022,10:16:00,8.8,8.81,8.8,8.81,8.8,8.8,8.8,8.79,19,176,286,0,0,0,85.91%,84.23%
11/29/2022,10:17:00,8.81,8.81,8.8,8.8,8.8,8.8,8.8,8.79,473,187,291,0,0,0,84.55%,84.33%
11/29/2022,10:18:00,8.8,8.81,8.8,8.8,8.8,8.8,8.8,8.79,56,188,292,0,0,0,83.64%,84.10%
11/29/2022,10:19:00,8.81,8.81,8.8,8.81,8.8,8.8,8.8,8.79,85,187,265,0,0,0,86.06%,84.75%
11/29/2022,10:20:00,8.81,8.82,8.8,8.8,8.8,8.8,8.8,8.79,568,199,254,0,0,0,84.65%,84.72%
11/29/2022,10:21:00,8.81,8.81,8.81,8.81,8.8,8.8,8.8,8.79,17,197,249,0,0,0,86.73%,85.39%
11/29/2022,10:22:00,8.81,8.81,8.8,8.81,8.81,8.8,8.8,8.79,17,193,249,0,0,0,88.13%,86.30%
11/29/2022,10:23:00,8.8,8.8,8.8,8.8,8.81,8.8,8.8,8.79,12,192,245,0,0,0,86.02%,86.21%
11/29/2022,10:24:00,8.81,8.81,8.8,8.8,8.8,8.8,8.8,8.79,16,192,243,0,0,0,84.02%,85.48%
11/29/2022,10:25:00,8.8,8.81,8.8,8.81,8.81,8.8,8.8,8.8,22,172,231,0,0,0,86.01%,85.66%
11/29/2022,10:26:00,8.8,8.8,8.8,8.8,8.81,8.8,8.8,8.8,16,171,230,0,0,0,84.01%,85.11%
11/29/2022,10:27:00,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,59,170,230,0,0,0,82.67%,84.29%
11/29/2022,10:28:00,8.8,8.81,8.8,8.81,8.81,8.8,8.8,8.8,18,166,230,0,0,0,84.74%,84.44%
11/29/2022,10:29:00,8.81,8.81,8.8,8.8,8.8,8.8,8.8,8.8,11,163,224,0,0,0,82.42%,83.77%
11/29/2022,10:30:00,8.8,8.81,8.8,8.81,8.8,8.8,8.8,8.8,28,133,221,0,0,0,84.58%,84.04%
11/29/2022,10:31:00,8.8,8.81,8.8,8.81,8.81,8.8,8.8,8.8,63,129,220,0,0,0,86.01%,84.70%
11/29/2022,10:32:00,8.81,8.81,8.8,8.81,8.81,8.81,8.8,8.8,44,127,216,0,0,0,86.97%,85.46%
11/29/2022,10:33:00,8.81,8.81,8.8,8.81,8.81,8.81,8.8,8.8,24,126,216,0,0,0,87.61%,86.17%
11/29/2022,10:34:00,8.81,8.82,8.81,8.82,8.81,8.81,8.8,8.8,2051,171,240,0,0,0,91.74%,88.03%
11/29/2022,10:35:00,8.83,8.83,8.82,8.82,8.81,8.81,8.8,8.8,181,175,242,0,0,0,91.16%,89.07%
11/29/2022,10:36:00,8.82,8.83,8.82,8.82,8.81,8.81,8.8,8.8,91,159,242,0,0,0,90.77%,89.64%
11/29/2022,10:37:00,8.82,8.82,8.82,8.82,8.82,8.81,8.81,8.8,902,174,254,0,0,0,90.52%,89.93%
11/29/2022,10:38:00,8.82,8.82,8.82,8.82,8.82,8.81,8.81,8.8,78,171,254,0,0,0,90.34%,90.07%
11/29/2022,10:39:00,8.82,8.82,8.81,8.82,8.82,8.81,8.81,8.8,27,158,253,0,0,0,90.23%,90.12%
11/29/2022,10:40:00,8.82,8.82,8.81,8.81,8.82,8.81,8.81,8.8,53,157,252,0,0,0,86.82%,89.02%
11/29/2022,10:41:00,8.81,8.82,8.81,8.81,8.82,8.81,8.81,8.8,93,159,250,0,0,0,84.55%,87.53%
11/29/2022,10:42:00,8.81,8.82,8.81,8.82,8.82,8.81,8.81,8.8,49,160,250,0,0,0,86.36%,87.14%
11/29/2022,10:43:00,8.82,8.82,8.81,8.82,8.82,8.81,8.81,8.8,31,159,250,0,0,0,87.58%,87.29%
11/29/2022,10:44:00,8.82,8.82,8.81,8.82,8.82,8.81,8.81,8.8,144,162,220,0,0,0,88.38%,87.65%
11/29/2022,10:45:00,8.82,8.82,8.82,8.82,8.82,8.82,8.81,8.81,17,162,218,0,0,0,88.92%,88.08%
11/29/2022,10:46:00,8.82,8.82,8.82,8.82,8.82,8.82,8.81,8.81,38,157,216,0,0,0,89.28%,88.48%
11/29/2022,10:47:00,8.82,8.82,8.82,8.82,8.82,8.82,8.81,8.81,8,155,205,0,0,0,89.52%,88.83%
11/29/2022,10:48:00,8.82,8.82,8.81,8.81,8.82,8.82,8.81,8.81,9,143,182,0,0,0,86.35%,88.00%
11/29/2022,10:49:00,8.81,8.82,8.81,8.81,8.82,8.82,8.81,8.81,13,142,172,0,0,0,84.23%,86.74%
11/29/2022,10:50:00,8.82,8.82,8.81,8.81,8.82,8.82,8.81,8.81,124,144,169,0,0,0,82.82%,85.44%
11/29/2022,10:51:00,8.81,8.82,8.81,8.82,8.82,8.82,8.81,8.81,15,143,166,0,0,0,85.21%,85.36%
11/29/2022,10:52:00,8.82,8.82,8.81,8.81,8.82,8.82,8.81,8.81,45,143,166,0,0,0,82.74%,84.49%
11/29/2022,10:53:00,8.82,8.82,8.81,8.81,8.81,8.82,8.81,8.81,39,141,166,0,0,0,80.16%,83.04%
11/29/2022,10:54:00,8.81,8.83,8.81,8.82,8.81,8.82,8.81,8.81,1082,167,179,0,0,0,81.22%,82.43%
11/29/2022,10:55:00,8.83,8.83,8.82,8.82,8.81,8.82,8.81,8.81,61,167,179,0,0,0,81.92%,82.26%
11/29/2022,10:56:00,8.82,8.83,8.82,8.82,8.82,8.82,8.81,8.81,41,168,172,0,0,0,82.39%,82.31%
11/29/2022,10:57:00,8.83,8.83,8.82,8.82,8.82,8.82,8.81,8.81,58,158,172,0,0,0,81.59%,82.07%
11/29/2022,10:58:00,8.82,8.83,8.82,8.82,8.82,8.82,8.81,8.81,171,161,174,0,0,0,81.06%,81.73%
11/29/2022,10:59:00,8.83,8.83,8.82,8.82,8.82,8.82,8.81,8.81,97,161,174,0,0,0,80.71%,81.39%
11/29/2022,11:00:00,8.82,8.83,8.82,8.82,8.82,8.82,8.82,8.81,60,148,173,0,0,0,80.47%,81.09%
11/29/2022,11:01:00,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.81,50,149,173,0,0,0,80.32%,80.83%
11/29/2022,11:02:00,8.83,8.83,8.82,8.82,8.82,8.82,8.82,8.81,58,150,171,0,0,0,80.21%,80.62%
